"","user_id","signup_date","platform","acquisition_channel","play_score","retention_score","spend_score","level","play_time_min","login_prob","purcahse_prob","login_flag","n_sessions","session_id","session_nm","day_since_signup","session_hour","session_minute","session_start","session_date","session_play_time","total_play_time","session_day_offset","session_num"
"122","U00081",2026-04-17,"android","organic",0.401047512525442,0.494676260116909,1.36521501711571,9,37,0.997258275808709,0.753816303016923,1,2,"S000122",2,-18566,14,36,2026-04-17 14:36:00,2026-04-17,30,37,0,2
"123","U00082",2026-04-26,"android","event",0.626056205442143,-1.11419142711883,0.378638372286176,2,42,0.999789094670227,0.631205060700707,1,1,"S000123",1,-18575,12,12,2026-04-26 12:12:00,2026-04-26,42,42,0,1
"124","U00083",2026-04-09,"android","ad",0.408531050901916,-0.363342102630846,-0.590828258892957,17,22,0.994469976483906,0.996373439359578,1,1,"S000124",1,-18558,23,8,2026-04-09 23:08:00,2026-04-09,22,22,0,1
"125","U00084",2026-04-02,"android","organic",-0.313784723037081,-0.800130616572502,-0.618961348234168,21,36,0.99992168223241,0.964592991536065,1,1,"S000125",1,-18551,16,28,2026-04-02 16:28:00,2026-04-02,36,36,0,1
"126","U00085",2026-04-16,"android","ad",-1.80180735410485,0.580259393260363,-0.336248917657211,1,18,0.997307927360935,0.763297861573063,1,1,"S000126",1,-18565,22,21,2026-04-16 22:21:00,2026-04-16,18,18,0,1
"127","U00086",2026-04-17,"android","organic",-0.0910358176815427,1.0602151609303,1.18880064182637,10,29,0.986777829893398,0.999642738721747,1,3,"S000127",1,-18566,17,15,2026-04-17 17:15:00,2026-04-17,5,29,0,1
"128","U00086",2026-04-17,"android","organic",-0.0910358176815427,1.0602151609303,1.18880064182637,10,29,0.986777829893398,0.999642738721747,1,3,"S000129",3,-18566,18,35,2026-04-17 18:35:00,2026-04-17,21,29,0,2
"129","U00086",2026-04-17,"android","organic",-0.0910358176815427,1.0602151609303,1.18880064182637,10,29,0.986777829893398,0.999642738721747,1,3,"S000128",2,-18566,19,7,2026-04-17 19:07:00,2026-04-17,3,29,0,3
"130","U00087",2026-04-12,"android","event",-0.193373191231893,-1.20351181524507,0.882349966749704,5,27,0.98127864068912,0.877787624045036,1,1,"S000130",1,-18561,12,27,2026-04-12 12:27:00,2026-04-12,27,27,0,1
"131","U00088",2026-04-15,"android","organic",0.202807556114878,0.309171295636985,-1.5010884465473,12,34,0.999790595851338,0.998118861423252,1,1,"S000131",1,-18564,19,8,2026-04-15 19:08:00,2026-04-15,34,34,0,1
"132","U00089",2026-04-27,"android","ad",-0.181853879460849,0.0791224647940696,-0.735700566056114,0,18,0.990384650622866,0.96671414710167,1,1,"S000132",1,-18576,20,1,2026-04-27 20:01:00,2026-04-27,18,18,0,1
"133","U00090",2026-04-24,"android","event",-0.257453579848735,-0.663490295417727,1.55388003999417,1,32,0.999993045637707,0.336720911337876,1,1,"S000133",1,-18573,12,17,2026-04-24 12:17:00,2026-04-24,32,32,0,1
"134","U00091",2026-04-26,"android","ad",-0.223348620168579,0.211055828303845,0.53547887218497,0,42,0.999004654181781,0.199658588890145,1,3,"S000136",3,-18575,8,11,2026-04-26 08:11:00,2026-04-26,17,42,0,1
"135","U00091",2026-04-26,"android","ad",-0.223348620168579,0.211055828303845,0.53547887218497,0,42,0.999004654181781,0.199658588890145,1,3,"S000135",2,-18575,11,34,2026-04-26 11:34:00,2026-04-26,10,42,0,2
"136","U00091",2026-04-26,"android","ad",-0.223348620168579,0.211055828303845,0.53547887218497,0,42,0.999004654181781,0.199658588890145,1,3,"S000134",1,-18575,14,44,2026-04-26 14:44:00,2026-04-26,15,42,0,3
"137","U00092",2026-04-01,"ios","ad",0.46881431338529,0.809392243749749,-0.0773318677227231,19,27,0.999079744735484,0.982854749186791,1,1,"S000137",1,-18550,20,44,2026-04-01 20:44:00,2026-04-01,27,27,0,1
"138","U00093",2026-04-26,"android","organic",0.532586091782948,0.802460608202759,1.46990840176411,2,35,0.999984983405877,0.99969792093176,1,1,"S000138",1,-18575,23,2,2026-04-26 23:02:00,2026-04-26,35,35,0,1
"139","U00094",2026-04-04,"ios","organic",1.39270546265239,-0.899523915008039,1.61339416482642,16,70,0.997833046127435,0.972806780075644,1,1,"S000139",1,-18553,11,54,2026-04-04 11:54:00,2026-04-04,70,70,0,1
"140","U00095",2026-04-03,"ios","organic",-0.191189585999941,0.889271376213871,-0.713704155618796,17,9,0.904059783374947,0.983805223011787,1,1,"S000140",1,-18552,16,9,2026-04-03 16:09:00,2026-04-03,9,9,0,1
"141","U00096",2026-04-14,"android","event",1.47255125668538,0.77146099718019,0.0232643816632572,11,59,0.999310537925897,0.989367219544441,1,1,"S000141",1,-18563,12,49,2026-04-14 12:49:00,2026-04-14,59,59,0,1
"142","U00097",2026-04-16,"ios","ad",1.04903431160787,1.41686636434726,-0.25545416551962,11,31,0.999995245254863,0.999037124592742,1,1,"S000142",1,-18565,14,37,2026-04-16 14:37:00,2026-04-16,31,31,0,1
"143","U00098",2026-04-20,"android","ad",1.29544081023029,-0.808159973509975,-0.0775888828797536,10,54,0.986426135931021,0.983603436615855,1,2,"S000143",1,-18569,16,59,2026-04-20 16:59:00,2026-04-20,22,54,0,1
"144","U00098",2026-04-20,"android","ad",1.29544081023029,-0.808159973509975,-0.0775888828797536,10,54,0.986426135931021,0.983603436615855,1,2,"S000144",2,-18569,20,12,2026-04-20 20:12:00,2026-04-20,32,54,0,2
"145","U00099",2026-04-06,"ios","organic",1.74695146580211,2.68122958188673,0.293741944629481,21,58,0.989497349406034,0.0630873824533476,1,1,"S000145",1,-18555,16,7,2026-04-06 16:07:00,2026-04-06,58,58,0,1
"146","U00100",2026-04-12,"ios","organic",-0.501517647875493,-0.331257058685513,-0.977902491886394,11,22,0.999988390242176,0.993883784905434,1,2,"S000146",1,-18561,9,28,2026-04-12 09:28:00,2026-04-12,15,22,0,1
"147","U00100",2026-04-12,"ios","organic",-0.501517647875493,-0.331257058685513,-0.977902491886394,11,22,0.999988390242176,0.993883784905434,1,2,"S000147",2,-18561,18,57,2026-04-12 18:57:00,2026-04-12,7,22,0,2
"148","U00101",2026-04-07,"android","organic",0.355257810082293,-0.161195375385823,1.92759688976949,10,46,0.90216132721965,0.998838327702836,1,2,"S000149",2,-18556,14,49,2026-04-07 14:49:00,2026-04-07,23,46,0,1
"149","U00101",2026-04-07,"android","organic",0.355257810082293,-0.161195375385823,1.92759688976949,10,46,0.90216132721965,0.998838327702836,1,2,"S000148",1,-18556,16,16,2026-04-07 16:16:00,2026-04-07,23,46,0,2
"150","U00102",2026-04-01,"ios","ad",1.74782927462659,1.1036050285571,0.0461746053773744,20,55,0.986765777197771,0.900109564325901,1,1,"S000150",1,-18550,8,10,2026-04-01 08:10:00,2026-04-01,55,55,0,1
"151","U00103",2026-03-29,"android","ad",0.293649075594915,0.255376905892514,0.135878166304002,32,33,0.999862414837464,0.174522656755574,1,2,"S000151",1,-18547,8,59,2026-03-29 08:59:00,2026-03-29,25,33,0,1
"152","U00103",2026-03-29,"android","ad",0.293649075594915,0.255376905892514,0.135878166304002,32,33,0.999862414837464,0.174522656755574,1,2,"S000152",2,-18547,21,49,2026-03-29 21:49:00,2026-03-29,8,33,0,2
"153","U00104",2026-03-29,"ios","organic",1.16766444128109,1.18927582971439,1.74553930211086,21,44,0.999187248196902,0.99665173160128,1,1,"S000153",1,-18547,20,36,2026-03-29 20:36:00,2026-03-29,44,44,0,1
"154","U00105",2026-04-06,"android","organic",-0.853864332126046,-0.232756978878392,-0.998994695317176,7,25,0.999915653286111,0.998098539832173,1,1,"S000154",1,-18555,15,52,2026-04-06 15:52:00,2026-04-06,25,25,0,1
"155","U00106",2026-04-13,"ios","organic",0.173016850361185,0.127972819795047,1.091365243753,8,36,0.999267133046627,0.979042606098447,1,1,"S000155",1,-18562,20,29,2026-04-13 20:29:00,2026-04-13,36,36,0,1
"156","U00107",2026-04-17,"ios","organic",-0.160590540032981,0.186125170313157,0.115501271426647,8,39,0.935041053882026,0.798065524359863,1,2,"S000157",2,-18566,13,51,2026-04-17 13:51:00,2026-04-17,10,39,0,1
"157","U00107",2026-04-17,"ios","organic",-0.160590540032981,0.186125170313157,0.115501271426647,8,39,0.935041053882026,0.798065524359863,1,2,"S000156",1,-18566,19,18,2026-04-17 19:18:00,2026-04-17,29,39,0,2
"158","U00108",2026-04-01,"android","organic",0.919114453721699,-1.23642805276705,-0.404032730971397,25,19,0.999873118969059,0.983882052081854,1,1,"S000158",1,-18550,17,45,2026-04-01 17:45:00,2026-04-01,19,19,0,1
"159","U00109",2026-04-17,"android","ad",-0.644384352196805,-2.5071372735405,0.0491148397151474,3,15,0.890085687906127,0.999920653955502,1,1,"S000159",1,-18566,11,4,2026-04-17 11:04:00,2026-04-17,15,15,0,1
"160","U00110",2026-03-28,"android","event",0.626615939399193,0.161910163944477,1.38935971196427,18,49,0.987103447868502,0.99653383114186,1,1,"S000160",1,-18546,23,50,2026-03-28 23:50:00,2026-03-28,49,49,0,1
"161","U00111",2026-03-29,"ios","ad",-0.49280356537265,0.822556007301877,-1.34150145554766,10,19,0.993767419244558,0.997769951633715,1,2,"S000162",2,-18547,10,33,2026-03-29 10:33:00,2026-03-29,7,19,0,1
"162","U00111",2026-03-29,"ios","ad",-0.49280356537265,0.822556007301877,-1.34150145554766,10,19,0.993767419244558,0.997769951633715,1,2,"S000161",1,-18547,14,18,2026-03-29 14:18:00,2026-03-29,12,19,0,2
"163","U00112",2026-04-01,"android","organic",0.628427311425913,-0.781442299952371,-0.0180424057870002,30,35,0.991991564957861,0.996398062473717,1,2,"S000163",1,-18550,13,2,2026-04-01 13:02:00,2026-04-01,27,35,0,1
"164","U00112",2026-04-01,"android","organic",0.628427311425913,-0.781442299952371,-0.0180424057870002,30,35,0.991991564957861,0.996398062473717,1,2,"S000164",2,-18550,16,28,2026-04-01 16:28:00,2026-04-01,8,35,0,2
"165","U00113",2026-04-25,"android","ad",-1.62636186154971,0.0862368503528072,1.84604339388922,0,5,0.999993364977029,0.333551948069649,1,1,"S000165",1,-18574,14,46,2026-04-25 14:46:00,2026-04-25,5,5,0,1
"166","U00114",2026-03-29,"ios","ad",0.469399327658196,-2.12194016080572,0.695860707424939,30,36,0.999531566338005,0.993783460274738,1,1,"S000166",1,-18547,21,45,2026-03-29 21:45:00,2026-03-29,36,36,0,1
"167","U00115",2026-04-01,"ios","organic",-0.192610950602411,0.981139343317994,1.61580988658812,8,35,0.999994538528722,0.372314753044784,1,1,"S000167",1,-18550,17,49,2026-04-01 17:49:00,2026-04-01,35,35,0,1
"168","U00116",2026-04-09,"android","event",-1.18614579653627,0.423988322300512,0.790306954786165,15,5,0.950825499168961,0.988768032041842,1,2,"S000169",2,-18558,14,8,2026-04-09 14:08:00,2026-04-09,3,6,0,1
"169","U00116",2026-04-09,"android","event",-1.18614579653627,0.423988322300512,0.790306954786165,15,5,0.950825499168961,0.988768032041842,1,2,"S000168",1,-18558,19,9,2026-04-09 19:09:00,2026-04-09,4,6,0,2
"170","U00117",2026-04-03,"android","ad",-1.46448005410831,0.589532457782945,-1.94552655967128,6,11,0.999836775192636,0.347465186774291,1,1,"S000170",1,-18552,8,16,2026-04-03 08:16:00,2026-04-03,11,11,0,1
"171","U00118",2026-04-06,"android","organic",0.437375666158849,0.882237340532838,1.30316572033523,10,11,0.981120213518766,0.898365388009214,1,1,"S000171",1,-18555,21,2,2026-04-06 21:02:00,2026-04-06,11,11,0,1
"172","U00119",2026-04-18,"ios","ad",0.946605746196086,0.4255721312511,0.46287718245665,13,42,0.99437394364903,0.999677974270449,1,2,"S000172",1,-18567,8,12,2026-04-18 08:12:00,2026-04-18,36,42,0,1
"173","U00119",2026-04-18,"ios","ad",0.946605746196086,0.4255721312511,0.46287718245665,13,42,0.99437394364903,0.999677974270449,1,2,"S000173",2,-18567,22,55,2026-04-18 22:55:00,2026-04-18,6,42,0,2
"174","U00120",2026-04-21,"ios","organic",-0.592736817671352,1.04705515404769,-0.38175712131077,2,25,0.999972219008097,0.479925515068637,1,2,"S000174",1,-18570,8,7,2026-04-21 08:07:00,2026-04-21,16,25,0,1
"175","U00120",2026-04-21,"ios","organic",-0.592736817671352,1.04705515404769,-0.38175712131077,2,25,0.999972219008097,0.479925515068637,1,2,"S000175",2,-18570,15,5,2026-04-21 15:05:00,2026-04-21,9,25,0,2
"176","U00121",2026-04-19,"android","event",1.99834418324327,-1.02901804670157,0.131598397955244,13,42,0.868502574024068,0.991316985395731,1,3,"S000176",1,-18568,10,41,2026-04-19 10:41:00,2026-04-19,6,42,0,1
"177","U00121",2026-04-19,"android","event",1.99834418324327,-1.02901804670157,0.131598397955244,13,42,0.868502574024068,0.991316985395731,1,3,"S000178",3,-18568,11,0,2026-04-19 11:00:00,2026-04-19,17,42,0,2
"178","U00121",2026-04-19,"android","event",1.99834418324327,-1.02901804670157,0.131598397955244,13,42,0.868502574024068,0.991316985395731,1,3,"S000177",2,-18568,21,39,2026-04-19 21:39:00,2026-04-19,19,42,0,3
"179","U00122",2026-04-12,"android","organic",-0.888845820306749,-0.423427248202979,0.277436594909934,3,25,0.999970007712795,0.997898213080946,1,1,"S000179",1,-18561,9,15,2026-04-12 09:15:00,2026-04-12,25,25,0,1
"180","U00123",2026-03-30,"android","event",-0.228235202461085,0.527954941298888,-0.419986891147333,29,32,0.999937784971098,0.806779191488366,1,2,"S000180",1,-18548,18,8,2026-03-30 18:08:00,2026-03-30,6,32,0,1
"181","U00123",2026-03-30,"android","event",-0.228235202461085,0.527954941298888,-0.419986891147333,29,32,0.999937784971098,0.806779191488366,1,2,"S000181",2,-18548,18,31,2026-03-30 18:31:00,2026-03-30,26,32,0,2
"182","U00124",2026-04-20,"android","ad",-0.64008423515259,0.238286293028058,1.04268367367166,0,12,0.999538098532123,0.998236470524754,1,2,"S000182",1,-18569,13,14,2026-04-20 13:14:00,2026-04-20,10,12,0,1
"183","U00124",2026-04-20,"android","ad",-0.64008423515259,0.238286293028058,1.04268367367166,0,12,0.999538098532123,0.998236470524754,1,2,"S000183",2,-18569,16,6,2026-04-20 16:06:00,2026-04-20,3,12,0,2
"184","U00125",2026-04-22,"android","organic",0.77738008190401,0.231436131061587,-0.503966932486709,6,39,0.895918689791659,0.999512104287545,1,2,"S000184",1,-18571,14,1,2026-04-22 14:01:00,2026-04-22,33,39,0,1
"185","U00125",2026-04-22,"android","organic",0.77738008190401,0.231436131061587,-0.503966932486709,6,39,0.895918689791659,0.999512104287545,1,2,"S000185",2,-18571,17,42,2026-04-22 17:42:00,2026-04-22,6,39,0,2
"186","U00126",2026-04-05,"android","ad",0.429749235019161,0.947581652996607,1.74396165435566,12,45,0.997358676658811,0.998217148878666,1,1,"S000186",1,-18554,14,16,2026-04-05 14:16:00,2026-04-05,45,45,0,1
"187","U00127",2026-04-13,"ios","organic",-0.152749591459758,0.64176454381064,0.62509156387169,4,44,0.995700294754888,0.566484393323924,1,3,"S000188",2,-18562,11,40,2026-04-13 11:40:00,2026-04-13,8,44,0,1
"188","U00127",2026-04-13,"ios","organic",-0.152749591459758,0.64176454381064,0.62509156387169,4,44,0.995700294754888,0.566484393323924,1,3,"S000187",1,-18562,14,59,2026-04-13 14:59:00,2026-04-13,3,44,0,2
"189","U00127",2026-04-13,"ios","organic",-0.152749591459758,0.64176454381064,0.62509156387169,4,44,0.995700294754888,0.566484393323924,1,3,"S000189",3,-18562,18,12,2026-04-13 18:12:00,2026-04-13,35,44,0,3
"190","U00128",2026-04-24,"ios","organic",-0.683162273478354,0.434336626018071,0.470946740119046,0,46,0.958576640794275,0.227993222545942,1,1,"S000190",1,-18573,22,56,2026-04-24 22:56:00,2026-04-24,46,46,0,1
"191","U00129",2026-04-07,"android","ad",-1.20498666609268,-0.979728322688665,-0.885483576477714,10,18,0.999989016796722,0.988553961730409,1,1,"S000191",1,-18556,10,51,2026-04-07 10:51:00,2026-04-07,18,18,0,1
"192","U00130",2026-04-25,"ios","organic",0.82054445757285,1.40824121471393,0.577225965338515,4,38,0.999281373071423,0.556685927216021,1,1,"S000192",1,-18574,21,29,2026-04-25 21:29:00,2026-04-25,38,38,0,1
"193","U00131",2026-04-01,"android","organic",-0.0569024650957689,-1.13105940491957,0.682398636039746,18,36,0.999827221212704,0.998245374660507,1,3,"S000193",1,-18550,15,34,2026-04-01 15:34:00,2026-04-01,9,36,0,1
"194","U00131",2026-04-01,"android","organic",-0.0569024650957689,-1.13105940491957,0.682398636039746,18,36,0.999827221212704,0.998245374660507,1,3,"S000195",3,-18550,16,5,2026-04-01 16:05:00,2026-04-01,8,36,0,2
"195","U00131",2026-04-01,"android","organic",-0.0569024650957689,-1.13105940491957,0.682398636039746,18,36,0.999827221212704,0.998245374660507,1,3,"S000194",2,-18550,22,16,2026-04-01 22:16:00,2026-04-01,19,36,0,3
"196","U00132",2026-04-14,"ios","ad",-0.769738821361289,0.596166715251428,1.46710223090061,11,12,0.999950032722064,0.999509779603271,1,1,"S000196",1,-18563,15,8,2026-04-14 15:08:00,2026-04-14,12,12,0,1
"197","U00133",2026-04-19,"ios","ad",1.04600858146526,1.0545420075152,0.645757819775095,7,26,0.999948749095697,0.997967257269109,1,2,"S000198",2,-18568,20,28,2026-04-19 20:28:00,2026-04-19,16,26,0,1
"198","U00133",2026-04-19,"ios","ad",1.04600858146526,1.0545420075152,0.645757819775095,7,26,0.999948749095697,0.997967257269109,1,2,"S000197",1,-18568,21,25,2026-04-19 21:25:00,2026-04-19,10,26,0,2
"199","U00134",2026-04-25,"android","organic",-1.45819380336421,2.68015557984948,1.08383245932158,0,17,0.99874567003185,0.660290291619765,1,2,"S000199",1,-18574,12,10,2026-04-25 12:10:00,2026-04-25,13,17,0,1
"200","U00134",2026-04-25,"android","organic",-1.45819380336421,2.68015557984948,1.08383245932158,0,17,0.99874567003185,0.660290291619765,1,2,"S000200",2,-18574,17,35,2026-04-25 17:35:00,2026-04-25,4,17,0,2
"201","U00135",2026-04-27,"android","organic",1.35558235245502,0.203247876269721,-0.718473036100398,4,40,0.999985096835815,0.863499266967057,1,3,"S000203",3,-18576,8,7,2026-04-27 08:07:00,2026-04-27,6,40,0,1
"202","U00135",2026-04-27,"android","organic",1.35558235245502,0.203247876269721,-0.718473036100398,4,40,0.999985096835815,0.863499266967057,1,3,"S000201",1,-18576,10,54,2026-04-27 10:54:00,2026-04-27,16,40,0,2
"203","U00135",2026-04-27,"android","organic",1.35558235245502,0.203247876269721,-0.718473036100398,4,40,0.999985096835815,0.863499266967057,1,3,"S000202",2,-18576,19,33,2026-04-27 19:33:00,2026-04-27,19,40,0,3
"204","U00136",2026-04-12,"android","ad",-0.889052928200817,-0.774513065910331,-1.28291806969311,7,29,0.993243076417849,0.9764610159347,1,1,"S000204",1,-18561,12,48,2026-04-12 12:48:00,2026-04-12,29,29,0,1
"205","U00137",2026-04-05,"android","organic",-0.737687449672107,0.367886879795978,0.39969802855014,16,27,0.999992406374771,0.547553927982599,1,2,"S000205",1,-18554,11,14,2026-04-05 11:14:00,2026-04-05,24,27,0,1
"206","U00137",2026-04-05,"android","organic",-0.737687449672107,0.367886879795978,0.39969802855014,16,27,0.999992406374771,0.547553927982599,1,2,"S000206",2,-18554,13,21,2026-04-05 13:21:00,2026-04-05,3,27,0,2
"207","U00138",2026-04-25,"ios","ad",0.337405796069933,-0.598964278866237,0.698423379088905,2,31,0.999166755294973,0.699030325731466,1,2,"S000207",1,-18574,17,14,2026-04-25 17:14:00,2026-04-25,13,31,0,1
"208","U00138",2026-04-25,"ios","ad",0.337405796069933,-0.598964278866237,0.698423379088905,2,31,0.999166755294973,0.699030325731466,1,2,"S000208",2,-18574,23,30,2026-04-25 23:30:00,2026-04-25,18,31,0,2
"209","U00139",2026-04-01,"ios","referral",0.450785144168255,1.08273745155882,-0.202004213151052,11,43,0.998187093730425,0.139761351462808,1,1,"S000209",1,-18550,19,41,2026-04-01 19:41:00,2026-04-01,43,43,0,1
"210","U00140",2026-04-13,"android","organic",0.719581050387234,2.30232062013059,-1.0587050237165,8,31,0.998564362127726,0.986080580409373,1,1,"S000210",1,-18562,11,8,2026-04-13 11:08:00,2026-04-13,31,31,0,1
"211","U00141",2026-04-07,"android","organic",0.519072051754567,-0.764899909656894,-0.254798448409021,13,22,0.955993603540221,0.923356064660984,1,2,"S000212",2,-18556,21,8,2026-04-07 21:08:00,2026-04-07,3,22,0,1
"212","U00141",2026-04-07,"android","organic",0.519072051754567,-0.764899909656894,-0.254798448409021,13,22,0.955993603540221,0.923356064660984,1,2,"S000211",1,-18556,21,20,2026-04-07 21:20:00,2026-04-07,20,22,0,2
"213","U00142",2026-04-15,"ios","referral",1.01445864745928,-1.29921776570726,0.821770503155809,13,34,0.962149930141066,0.237892361947287,1,1,"S000213",1,-18564,16,58,2026-04-15 16:58:00,2026-04-15,34,34,0,1
"214","U00143",2026-04-12,"android","organic",0.142441313611633,1.67453859732293,-0.523650402996727,7,37,0.999908363105965,0.972790159998721,1,1,"S000214",1,-18561,23,54,2026-04-12 23:54:00,2026-04-12,37,37,0,1
"215","U00144",2026-04-06,"android","referral",-1.46689986142612,0.758282128702967,0.628870891675872,2,26,0.999988593516636,0.95846398166433,1,2,"S000215",1,-18555,8,51,2026-04-06 08:51:00,2026-04-06,13,26,0,1
"216","U00144",2026-04-06,"android","referral",-1.46689986142612,0.758282128702967,0.628870891675872,2,26,0.999988593516636,0.95846398166433,1,2,"S000216",2,-18555,9,2,2026-04-06 09:02:00,2026-04-06,13,26,0,2
